FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 MaxLoc	 MaxRsp	 MinLoc	 MinRsp	 Spont	 CMI		 AnovaP	 SFDI  	 VarTerm	 MaxX 	 MinX 	 RsqMn	 PMean	 RsqRaw	 Praw		 Chi2		 ChiP		 Rmax			 C50		 n		 Offset	 Halfmax_slope	
m61813c1r5.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 0.9550	  1.41	 0.0150	  0.95	  1.14	 1.741	 0.62805954	 0.253	  0.811	  0.96	  0.01	  0.2599	 0.2425	 0.01686760	 0.2839	 0.38440780	 0.9434	 0.46406969	 36.39	 10.00	 0.9467	 0.6544	 
m61913c1r5.htb	  50.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 0.9550	  2.15	 0.0150	  0.89	  1.24	 1.391	 0.01591623	 0.386	  0.487	  0.96	  0.01	  0.9122	 0.0008	 0.19506668	 0.0001	 0.10640350	 0.9911	 2.33830846	 90.79	  3.29	 0.8878	 0.9550	 
m61913c2r5.htb	  75.0	  0.10	 2.000	 10.00	 10.00	 40.00	   0.0	 0.9550	  3.74	 0.0150	  1.59	  1.74	 1.074	 0.04920502	 0.466	  0.582	  0.96	  0.01	  0.7895	 0.0075	 0.13957293	 0.0014	 0.65210518	 0.8844	 2.15598456	 55.33	 10.00	 1.5926	 1.9897	 
m62713c1r5.htb	 180.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 0.9550	  7.31	 0.0150	  5.42	  4.48	 0.666	 0.21003397	 0.432	  0.509	  0.96	  0.01	  0.3907	 0.1334	 0.05940064	 0.0703	 0.89320927	 0.8271	 2.64081025	 62.08	  2.13	 5.4223	 2.0289	 
m72213c2r5.htb	   0.0	  0.04	 4.000	 10.00	 10.00	 40.00	   0.0	 0.9550	  2.76	 0.0150	  2.09	  2.74	 26.565	 0.09606647	 0.326	  0.449	  0.96	  0.01	  0.4040	 0.1250	 0.08558459	 0.0353	 2.17580355	 0.5367	 1.74052286	 100.00	 10.00	 2.0883	 0.4167	 
m82113c2r5.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.9550	  3.59	 0.0150	  2.55	  3.88	 -3.621	 0.00354582	 0.487	  0.734	  0.96	  0.01	  0.0795	 0.5402	 0.02052561	 0.2367	 3.65516800	 0.3012	 1.04260152	 53.36	 10.00	 2.5540	 0.9961	 
m82113c2r5.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.9550	  3.59	 0.0150	  2.55	  3.88	 -3.622	 0.00354582	 0.487	  0.734	  0.96	  0.01	  0.0795	 0.5402	 0.02052564	 0.2367	 3.65516172	 0.3012	 1.04261224	 53.36	 10.00	 2.5540	 0.9961	 
m82113c2r5.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.9550	  3.59	 0.0150	  2.55	  3.88	 -3.622	 0.00354582	 0.487	  0.734	  0.96	  0.01	  0.0795	 0.5402	 0.02052561	 0.2367	 3.65516639	 0.3012	 1.04260642	 53.36	 10.00	 2.5540	 0.9961	 
m91613c1r5.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.9550	  1.53	 0.0150	  0.52	  1.28	 5.448	 0.26628595	 0.373	  0.525	  0.96	  0.01	  0.6206	 0.0354	 0.10461794	 0.0302	 0.73084078	 0.8659	 2.15588723	 36.25	  0.53	 0.1791	 3.2417	 
m110113c1r5.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.0150	  0.00	 0.0150	  0.00	  0.00	   NaN	        NaN	   NaN	  0.000	  0.96	  0.01	     NaN	    NaN	        NaN	    NaN	 0.00000000	    NaN	 0.00000000	 37.77	  1.89	 0.0000	    NaN	 
m110413c1r5.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   0.0	 0.9550	  6.35	 0.0150	  1.94	  3.83	 1.815	 0.00000296	 0.439	  0.709	  0.96	  0.01	  0.9644	 0.0001	 0.23885477	 0.0000	 0.00978047	 0.9997	 6.37846108	 40.76	  1.09	 1.7766	 8.8838	 
m110413c1r5.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   0.0	 0.9550	  6.35	 0.0150	  1.94	  3.83	 1.815	 0.00000296	 0.439	  0.709	  0.96	  0.01	  0.9643	 0.0001	 0.23885350	 0.0000	 0.00979110	 0.9997	 6.38189162	 40.81	  1.09	 1.7765	 8.8831	 
m111813c1r5.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.9550	  5.85	 0.0150	  3.94	  5.80	 42.471	 0.25206026	 0.413	  0.637	  0.96	  0.01	  0.5233	 0.0662	 0.11085390	 0.0383	 0.55670936	 0.9063	 1.91073849	 25.58	 10.00	 3.9386	 4.3170	 
m111813c2r5.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.9550	  7.28	 0.0150	  4.96	  9.03	 -1.327	 0.63330101	 0.350	  0.806	  0.96	  0.01	  0.6202	 0.0355	 0.06523099	 0.0943	 0.44776747	 0.9302	 2.31747683	  7.11	 10.00	 4.9623	 20.8639	 
m111813c3r5.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   0.0	 0.0150	  4.47	 0.0150	  4.47	  6.03	 -0.401	 0.44058925	 0.314	  0.708	  0.96	  0.01	  0.0000	    NaN	 0.00000000	    NaN	 1.12842171	 0.7702	 1.24447268	 42.26	  0.00	 3.8522	    NaN	 
m112113c1r5.htb	   0.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 0.0150	  4.36	 0.0150	  4.36	  3.78	 1.178	 0.08883290	 0.357	  0.653	  0.96	  0.01	  0.0000	    NaN	 0.00000000	    NaN	 1.36160654	 0.7146	 1.35697556	 39.08	  0.00	 3.6784	    NaN	 
m50815c3r5.htb	 270.0	  0.16	 4.000	  0.00	  0.00	 40.00	   0.0	 0.0150	  2.22	 0.0150	  2.22	  2.11	 0.057	 0.14051827	 0.493	  0.698	  0.96	  0.01	  0.0000	    NaN	 0.00000000	    NaN	 5.28246650	 0.1522	 0.01178991	 37.54	  0.00	 2.2118	    NaN	 
m50815c3r55.htb	 270.0	  0.16	 4.000	  0.00	  0.00	 40.00	   0.0	 0.0150	  2.49	 0.0150	  2.49	  3.23	 0.000	 0.88209064	 0.277	  0.642	  0.96	  0.01	  0.0000	    NaN	 0.00000000	    NaN	 0.55489510	 0.9067	 0.00000000	 38.51	  0.00	 2.4898	    NaN	 
m50815c2r5.htb	 150.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.0150	  0.76	 0.0150	  0.76	  2.19	 0.000	 0.58587884	 0.197	  0.787	  0.96	  0.01	  0.0000	    NaN	 0.00000000	    NaN	 0.17442053	 0.9816	 0.00000000	 36.98	  0.37	 0.7576	    NaN	 
