FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 MaxLoc	 MaxRsp	 MinLoc	 MinRsp	 Spont	 TFMI		 AnovaP	 TFDI  	 VarTerm	 MaxX 	 MinX 	 TFHWHM	 RsqMn	 PMean	 RsqRaw	 Praw		 Chi2		 ChiP		 Brat		 Ampl		 Peak		 SD		 Offst		
m60831c2r3.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   0.0	 2.6900	 14.15	 16.0000	  2.56	  1.19	 1.054	 0.00000000	 0.714	  0.482	 16.00	  0.50	  4.4200	 0.9243	 0.00220332	 0.6989	 0.00000000	 1.2663	        NaN	  0.49	 13.66	 2.6902	 0.9014	 0.1000	
m60831c2r3.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   1.0	 2.3100	 14.49	 16.0000	  2.01	  1.19	 1.072	 0.00000000	 0.741	  0.480	 16.00	  0.50	  4.2500	 0.8702	 0.00661752	 0.6970	 0.00000000	 3.3696	        NaN	  0.00	 14.49	 2.3076	 0.9565	 0.1000	
m60831c3r3.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 1.8500	 40.77	 16.0000	 14.58	 11.24	 1.256	 0.00000000	 0.727	  0.473	 16.00	  0.50	  4.9300	 0.9707	 0.00032574	 0.7798	 0.00000000	 1.9645	        NaN	  3.68	 37.09	 1.8512	 1.3483	 0.1000	
m60831c3r3.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 1.6600	 41.08	 16.0000	 17.71	 11.24	 1.253	 0.00000000	 0.768	  0.364	 16.00	  0.50	  5.1700	 0.9332	 0.00171256	 0.7678	 0.00000000	 2.7922	        NaN	  3.77	 37.31	 1.6621	 1.5767	 0.1000	
m60901c1r3.htb	 180.0	  0.03	 2.000	 -10.00	  0.00	 40.00	   0.0	 1.9400	  2.34	 16.0000	  0.01	  0.25	 1.119	 0.00000642	 0.610	  0.504	 16.00	  0.50	  2.1300	 0.9240	 0.00222039	 0.4038	 0.00000005	 0.2485	        NaN	  0.00	  2.34	 1.9405	 0.6043	 0.1000	
m60901c1r3.htb	 180.0	  0.03	 2.000	 -10.00	  0.00	 40.00	   1.0	 1.7100	  3.08	 16.0000	  0.01	  0.25	 1.099	 0.00000001	 0.647	  0.471	 16.00	  0.50	  2.0500	 0.9597	 0.00061750	 0.5339	 0.00000000	 0.0614	        NaN	  0.00	  3.08	 1.7142	 0.6395	 0.1000	
m60901c2r3.htb	 180.0	  0.03	 2.000	  5.00	  0.00	 40.00	   0.0	 2.5800	 19.14	 16.0000	  0.47	  1.14	 1.064	 0.00000000	 0.770	  0.567	 16.00	  0.50	  3.0800	 0.9912	 0.00002927	 0.8517	 0.00000000	 0.7387	        NaN	  0.00	 19.14	 2.5793	 0.6588	 0.1000	
m60901c2r3.htb	 180.0	  0.03	 2.000	  5.00	  0.00	 40.00	   1.0	 2.3600	 21.04	 16.0000	  0.54	  1.14	 1.060	 0.00000000	 0.768	  0.583	 16.00	  0.50	  3.0500	 0.9723	 0.00028946	 0.8308	 0.00000000	 0.9630	        NaN	  0.00	 21.04	 2.3627	 0.6941	 0.1000	
m60901c3r3.htb	 180.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 2.0000	 11.99	 16.0000	  2.10	  0.85	 0.950	 0.00000076	 0.594	  0.714	 16.00	  0.50	  3.5000	 0.8551	 0.00829359	 0.4125	 0.00000003	 0.8596	        NaN	  1.40	 10.58	 1.9955	 0.8732	 0.1000	
m60901c3r3.htb	 180.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 1.7100	 12.43	 16.0000	  1.80	  0.85	 1.014	 0.00000000	 0.661	  0.550	 16.00	  0.50	  4.0600	 0.8737	 0.00625018	 0.5513	 0.00000000	 1.4016	        NaN	  0.00	 12.43	 1.7061	 1.1135	 0.1000	
m61025c1r3.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 1.6300	 12.48	 16.0000	  0.51	  1.54	 1.101	 0.00000000	 0.608	  0.896	 16.00	  0.50	  2.2300	 0.9653	 0.00045600	 0.6130	 0.00000000	 0.2055	        NaN	  0.44	 12.04	 1.6345	 0.7007	 0.1000	
m61025c1r3.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 1.5300	 10.27	 16.0000	  1.55	  1.54	 1.078	 0.00000570	 0.536	  0.877	 16.00	  0.50	  2.8900	 0.9794	 0.00016056	 0.4306	 0.00000001	 0.1693	        NaN	  1.18	  9.08	 1.5281	 0.9245	 0.0010	
m61025c1r3.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 1.6300	 12.48	 16.0000	  0.51	  1.54	 1.101	 0.00000000	 0.608	  0.896	 16.00	  0.50	  2.2300	 0.9653	 0.00045601	 0.6130	 0.00000000	 0.2055	        NaN	  0.44	 12.04	 1.6345	 0.7007	 0.1000	
m61025c1r3.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 1.5300	 10.27	 16.0000	  1.55	  1.54	 1.078	 0.00000570	 0.536	  0.877	 16.00	  0.50	  2.8900	 0.9794	 0.00016057	 0.4306	 0.00000001	 0.1693	        NaN	  1.18	  9.08	 1.5281	 0.9245	 0.0010	
m61025c2r3.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 1.4800	  8.24	 16.0000	  1.83	  2.54	 1.445	 0.00000012	 0.624	  0.481	 16.00	  0.50	  4.3900	 0.9168	 0.00267460	 0.4752	 0.00000000	 0.5016	        NaN	  0.00	  8.24	 1.4753	 1.3407	 0.1000	
m61025c2r3.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 0.5000	 10.68	 16.0000	  2.98	  2.54	 1.355	 0.00020082	 0.562	  0.643	 16.00	  0.50	  3.4000	 0.9435	 0.00122206	 0.3335	 0.00000136	 0.1380	        NaN	  0.01	 10.67	 0.5000	 2.1676	 0.0010	
m61025c3r3.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 1.4200	  8.87	 16.0000	  4.06	  3.18	 0.880	 0.00020485	 0.502	  0.479	 16.00	  0.50	  2.8900	 0.8909	 0.00463319	 0.3145	 0.00000316	 0.4022	        NaN	  3.87	  5.00	 1.4248	 0.9253	 0.1000	
m61025c3r3.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 1.5400	  9.97	 16.0000	  3.32	  3.18	 0.965	 0.00000000	 0.616	  0.415	 16.00	  0.50	  3.0300	 0.8577	 0.00798802	 0.5339	 0.00000000	 1.3334	        NaN	  3.02	  6.95	 1.5425	 0.9137	 0.1000	
m61026c1r3.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 40.00	   0.0	 2.0400	  4.90	 16.0000	  0.01	  0.10	 1.019	 0.00000000	 0.695	  0.408	 16.00	  0.50	  1.8000	 0.9162	 0.00271321	 0.6441	 0.00000000	 2.2639	        NaN	  0.01	  4.89	 2.0359	 0.5167	 0.1000	
m61026c1r3.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 40.00	   1.0	 1.8700	  4.40	 16.0000	  0.10	  0.10	 1.012	 0.00000001	 0.602	  0.525	 16.00	  0.50	  2.1600	 0.9466	 0.00108778	 0.5379	 0.00000000	 0.4388	        NaN	  0.09	  4.32	 1.8736	 0.6257	 0.1000	
m61026c2r3.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 2.1700	 13.46	 16.0000	  1.28	  1.19	 1.053	 0.00000000	 0.632	  0.764	 16.00	  0.50	  3.4600	 0.9145	 0.00282409	 0.6003	 0.00000000	 0.5051	        NaN	  0.55	 12.92	 2.1749	 0.8159	 0.1000	
m61026c2r3.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 1.9200	 17.81	 16.0000	  2.33	  1.19	 0.990	 0.00000000	 0.669	  0.686	 16.00	  0.50	  2.8800	 0.9743	 0.00025066	 0.6570	 0.00000000	 0.3228	        NaN	  1.93	 15.88	 1.9203	 0.7644	 0.1000	
m61026c3r3.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 1.8200	 14.13	 16.0000	  0.91	  1.79	 1.129	 0.00000013	 0.631	  0.828	 16.00	  0.50	  3.2500	 0.9445	 0.00117806	 0.4877	 0.00000000	 0.4821	        NaN	  0.20	 13.93	 1.8166	 0.8720	 0.1000	
