FILE		 PrDir	 PrSpd	 PrHDsp	 RFX	 RFY	 RFDiam	 ZerSpd	 ZerRsp	 MaxSpd	 MaxRsp	 MinSpd	 MinRsp	 Spont	 SpdMI	 AnovaP		 Rmeans	 Pmeans		 Rraw	 Praw		 SDI	 VarTrm	 R0	 K	 alpha		 tau		 expon		 Chi2		 ChiP		 Npts	 Npars	 FitErr	
m60830c1r8.htb	  180.0	  20.00	  0.000	  -8.00	 -10.00	  40.00	   0.0	  24.38	  6.200	  25.18	  0.500	  21.69	  19.60	  0.201	 0.22263128	  0.731	 0.00332788	  0.087	 0.00476594	 0.3988	  0.412	  20.65	   4.53	  0.0136406	  0.5000000	  0.0777789	  0.25007	 0.99309221	     90	      5	 14.2995	
m60830c2r8.htb	   90.0	  20.00	  0.000	   0.00	 -10.00	  40.00	   0.0	  18.21	  0.000	  18.24	 64.000	  15.93	  13.03	  0.162	 0.48235694	  0.836	 0.00055844	  0.072	 0.01080308	 0.3361	  0.351	  15.02	   3.32	  0.0209814	 -4.0693412	  0.0265401	  0.08199	 0.99918236	     90	      5	 10.1191	
m60831c1r8.htb	   90.0	  20.00	  0.000	  10.00	   0.00	  40.00	   0.0	   6.47	 26.000	  12.01	  0.000	   6.43	   5.27	  0.486	 0.00000248	  0.946	 0.00001117	  0.363	 0.00000000	 0.5343	  0.450	   2.83	   9.18	  0.0216041	 -2.4986032	  0.6157987	  0.37686	 0.98432728	     90	      5	 17.0768	
m60831c4r8.htb	   50.0	  20.00	  0.000	   5.00	   0.00	  60.00	   0.0	   2.99	 36.450	   7.29	  0.000	   3.05	   2.89	  0.620	 0.52008472	  0.725	 0.00358512	  0.122	 0.01877765	 0.4275	  0.758	   2.21	   5.08	  0.0814254	 -20.0000000	  4.5964235	  0.43750	 0.97929326	     45	      5	 21.8628	
m60901c4r8.htb	  180.0	  20.00	  0.000	  -5.00	  -5.00	  40.00	   0.0	   4.81	 23.700	  11.51	  0.000	   5.36	   4.23	  0.626	 0.01724642	  0.838	 0.00053555	  0.288	 0.00004925	 0.5433	  0.564	   0.00	  11.51	  0.0244659	 -3.6834871	  0.6699834	  0.93029	 0.92017503	     51	      5	 14.3307	
m60907c1r8.htb	  180.0	  20.00	  0.000	  10.00	   8.00	  40.00	   0.0	   0.63	  6.800	   2.15	  0.000	   0.41	   0.27	  0.793	 0.03342820	  0.410	 0.06309198	  0.050	 0.00925647	 0.3850	  0.633	   0.90	   1.26	  0.9096311	  1.3159047	  4.9998000	  0.89145	 0.92578433	    135	      5	 56.0753	
m60907c2r8.htb	  120.0	  20.00	  0.000	  10.00	 -10.00	  40.00	   0.0	   1.59	 64.000	   3.04	  0.000	   0.91	   1.64	  0.706	 0.00065190	  0.789	 0.00136488	  0.219	 0.00000338	 0.4875	  0.517	   0.78	   3.58	  0.0058417	 -4.0240632	  1.1441110	  1.04506	 0.90288741	     90	      5	 23.0200	
m60907c3r8.htb	  230.0	  20.00	  0.000	   0.00	 -15.00	  40.00	   0.0	   8.36	 46.050	  12.81	  0.000	   7.29	   7.56	  0.354	 0.65197792	  0.625	 0.01124932	  0.043	 0.05045207	 0.2735	  0.834	   7.29	   5.52	  0.3119654	 -0.5772874	 14.5475200	  0.13555	 0.99780431	     90	      5	 57.3411	
m61024c1r8.htb	    0.0	  20.00	  0.000	   0.00	  10.00	  40.00	   0.0	   6.52	  7.000	  13.41	  0.000	   6.10	   7.26	  0.539	 0.00067455	  0.966	 0.00000219	  0.267	 0.00000019	 0.5008	  0.642	   6.10	   7.30	  0.0406992	  0.0000000	  0.2847408	  0.14884	 0.99736442	     90	      5	 33.8723	
m61027c1r8.htb	    0.0	  20.00	  0.000	  10.00	 -10.00	  40.00	   0.0	  17.01	 18.150	  25.64	  0.000	  16.55	  17.71	  0.351	 0.00015680	  0.821	 0.00076672	  0.252	 0.00000047	 0.4958	  0.512	  11.84	  13.81	  0.0128193	 -0.0676078	  0.2338388	  0.66348	 0.95575524	     90	      5	 23.1340	
