FILE		         PrDir	 PrSpd	 PrHDsp	   RFX	 RFY	       RFDiam	 ZerSpd	 ZerRsp	 MaxSpd	 MaxRsp	 MinSpd	 MinRsp	 Spont	 SpdMI	 AnovaP	 Rmeans	 Pmeans	 Rraw	      Praw		 SDI	 	VarTrm	 R0	 		K	 alpha		 tau	 expon	 Chi2		 ChiP		 Npts		 Npars	 FitErr	
m60110c1r7.htb	   45.0	   5.00	  0.000	   0.00	   0.00	  50.00	   0.0	   2.44	  2.700	   4.09	  0.000	   2.30	   1.19	  0.358	 0.56879970	  0.610	 0.02209695	  0.045	 0.05781907	 0.2860	  0.412	   2.30	   1.79	  7.8024528	  0.1267558	 20.1041667	  0.19146	 0.97895574	     80	      5	 12.5800	
m60110c2r8.htb	   45.0	   5.00	  0.000	   3.00	  -7.00	  30.00	   0.0	  14.33	  4.350	  16.18	  0.000	  14.17	   8.16	  0.163	 0.90515842	  0.350	 0.12238630	  0.027	 0.31018450	 0.2594	  0.474	  14.61	   1.57	  1.4193925	  0.8136192	  5.0494900	  0.79391	 0.85092416	     40	      5	 7.6420	
m60110c3r8.htb	   45.0	   5.00	  0.000	  20.00	 -15.00	  30.00	   0.0	  18.81	  0.450	  23.49	  3.600	  16.95	  10.65	  0.347	 0.01366882	  0.858	 0.00094446	  0.181	 0.00008294	 0.4684	  0.528	  16.95	   6.54	 32.3381945	 -2.0768570	 81.5332021	  0.34757	 0.95084681	     80	      5	 20.9270	
m60117c2r8.htb	   90.0	  20.00	  0.000	   5.00	 -10.00	  40.00	   0.0	  17.61	  6.650	  18.54	  1.300	  16.39	  14.63	  0.161	 0.82555375	  0.423	 0.08096851	  0.020	 0.21205718	 0.2553	  0.535	  16.39	   2.14	  0.7524486	  1.3144746	  3.9987274	  0.23386	 0.97194724	     80	      5	 21.2237	
m60125c1r9.htb	   45.0	  10.00	  0.000	   0.00	   0.00	  50.00	   0.0	   4.08	  8.200	   5.34	  0.000	   3.95	   3.58	  0.287	 0.24931840	  0.591	 0.02580019	  0.068	 0.01983197	 0.3427	  0.389	   2.88	   2.46	  0.0330597	 -0.1544468	  0.2765865	  0.98095	 0.80586215	     80	      5	 11.6708	
m60125c2r8.htb	   45.0	  10.00	  0.000	  -7.00	  -3.00	  40.00	   0.0	   7.81	  3.350	   8.06	 25.000	   6.86	   6.22	  0.235	 0.62703003	  0.611	 0.02191753	  0.042	 0.06902056	 0.2764	  0.417	   6.86	   1.20	  2.2587081	  0.6874322	  6.0022818	  0.60487	 0.89531578	     80	      5	 12.9365	
m60125c3r8.htb	   90.0	  10.00	  0.000	  -8.00	 -18.00	  30.00	   0.0	  12.04	  5.700	  17.55	 22.850	  11.51	   2.34	  0.289	 0.57369694	  0.496	 0.05113654	  0.037	 0.08898064	 0.3087	  0.626	  11.51	   6.04	  4.1140088	 -0.6542436	 26.0676734	  0.49257	 0.92052031	     80	      5	 29.3976	
m60125c4r8.htb	   90.0	  10.00	  0.000	   0.00	  -8.00	  30.00	   0.0	  11.39	 13.400	  18.67	  0.000	  10.78	   6.47	  0.410	 0.00097404	  0.832	 0.00158604	  0.233	 0.00000593	 0.4679	  0.594	   6.80	  11.87	  0.0231956	 -0.1561853	  0.3146833	  0.45200	 0.92930354	     80	      5	 27.0269	
m60201c2r8.htb	   90.0	   5.00	  0.000	   0.00	 -10.00	  30.00	   0.0	  20.60	  3.300	  21.80	  0.000	  20.12	  15.32	  0.074	 0.99517286	  0.612	 0.02170935	  0.008	 0.43040671	 0.1427	  0.553	  20.52	   1.28	  1.1158155	  0.5609879	  3.0447693	  0.07308	 0.99485938	     80	      5	 22.1366	
m60201c3r2.htb	  270.0	   5.00	  0.000	   8.00	 -15.00	  50.00	   0.0	   6.72	 32.000	  12.11	  0.000	   7.37	   4.63	  0.483	 0.04579558	  0.875	 0.00063839	  0.153	 0.00033129	 0.4050	  0.679	   7.27	   9.40	  0.0783223	 -20.0000000	  6.6116243	  0.27213	 0.96518109	     80	      5	 34.0797	
m60201c4r4.htb	  270.0	  20.00	  0.000	   8.00	 -18.00	  30.00	   0.0	  15.62	  1.800	  23.97	  0.000	  15.71	  13.03	  0.367	 0.02795349	  0.884	 0.00051552	  0.324	 0.00012573	 0.5025	  0.503	  17.27	   6.70	  0.5796187	  0.1246090	  0.9593278	  0.76202	 0.85853172	     40	      5	 8.6530	
m60201c5r10.htb	  100.0	  30.00	  0.000	  10.00	 -10.00	  50.00	   0.0	   5.67	 24.100	  11.33	  0.000	   5.38	   1.29	  0.474	 0.31398274	  0.856	 0.00098655	  0.182	 0.00606545	 0.4147	  0.649	   5.47	   5.86	  0.3439663	  3.5440777	  7.0724965	  0.37500	 0.94535756	     40	      5	 14.1285	
