FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 MaxLoc	 MaxRsp	 MinLoc	 MinRsp	 Spont	 SFMI		 AnovaP	 SFDI  	 VarTerm	 MaxX 	 MinX 	 SFHWHM	 SFHW25	 SFHW20	 SFHW15	 SFHW10	 RsqMn	 PMean	 RsqRaw	 Praw		 Chi2		 ChiP		 Brat		 Ampl		 Peak		 SD		 Offst		
m80315c1r3.htb	 320.0	  0.03	 2.000	 -8.00	  5.00	 40.00	   0.0	 0.1170	  5.51	 0.0100	  1.79	  2.64	 1.295	 0.15694347	 0.404	  0.757	  0.64	  0.01	  0.0340	  0.0500	  0.0550	  0.0600	  0.0670	 0.1911	 0.32672540	 0.0255	 0.18657019	 1.2374	 0.53863910	  1.79	  3.72	 0.1173	 0.1935	 0.0099	
m80315c1r3.htb	 320.0	  0.03	 2.000	 -8.00	  5.00	 40.00	   0.0	 0.1170	  5.46	 0.0100	  1.79	  2.64	 1.299	 0.15694347	 0.404	  0.757	  0.64	  0.01	  0.0350	  0.0500	  0.0550	  0.0600	  0.0680	 0.1911	 0.32672794	 0.0255	 0.18657229	 1.2374	 0.53863822	  1.79	  3.67	 0.1173	 0.1950	 0.0095	
m80315c1r3.htb	 320.0	  0.03	 2.000	 -8.00	  5.00	 40.00	   0.0	 0.1170	  5.51	 0.0100	  1.79	  2.64	 1.295	 0.15694347	 0.404	  0.757	  0.64	  0.01	  0.0340	  0.0500	  0.0550	  0.0600	  0.0670	 0.1911	 0.32672539	 0.0255	 0.18657018	 1.2374	 0.53863910	  1.79	  3.72	 0.1173	 0.1935	 0.0099	
m80415c1r3.htb	 210.0	  0.03	 2.000	 10.00	 -5.00	 40.00	   0.0	 0.0100	  1.08	 0.1560	  0.52	  0.50	 0.959	 0.84436976	 0.341	  0.542	  0.64	  0.01	  0.0060	  0.0090	  0.0090	  0.0100	  0.0110	 0.2851	 0.21700896	 0.0208	 0.34980959	 0.3494	 0.83969679	  0.52	  0.55	 0.0100	 0.3180	 0.0001	
m80415c1r33.htb	 210.0	  0.03	 2.000	 10.00	 -5.00	 40.00	   0.0	 0.0100	  0.90	 0.6400	  0.26	  0.39	 1.751	 0.52407499	 0.342	  0.527	  0.64	  0.01	  0.1400	  0.2880	  0.3330	  0.3870	  0.4520	 0.6295	 0.03322190	 0.0563	 0.06803800	 0.4267	 0.80785315	  0.00	  0.90	 0.0100	 2.2122	 0.0100	
m80515c1r3.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 0.0110	  7.77	 0.6400	  1.50	  3.28	 1.638	 0.05286877	 0.492	  1.002	  0.64	  0.01	  0.0880	  0.2030	  0.2440	  0.2980	  0.3710	 0.7322	 0.01404375	 0.2712	 0.00224508	 2.8938	 0.23529620	  0.42	  7.35	 0.0107	 2.0847	 0.0001	
m80515c1r33.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 0.0190	  8.07	 0.6400	  0.57	  2.24	 1.384	 0.00000271	 0.547	  0.885	  0.64	  0.01	  0.1050	  0.2080	  0.2430	  0.2890	  0.3530	 0.9511	 0.00018237	 0.4054	 0.00000000	 0.2453	 0.88455647	  0.00	  8.07	 0.0194	 1.3463	 0.0100	
m80515c1r33.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 0.0190	  8.07	 0.6400	  0.57	  2.24	 1.384	 0.00000271	 0.547	  0.885	  0.64	  0.01	  0.1050	  0.2080	  0.2430	  0.2890	  0.3530	 0.9511	 0.00018237	 0.4054	 0.00000000	 0.2453	 0.88455646	  0.00	  8.07	 0.0194	 1.3463	 0.0100	
m80515c2r3.htb	   0.0	  0.04	 4.000	 10.00	 -10.00	 30.00	   0.0	 0.0150	  1.59	 0.6400	  0.25	  0.70	 1.501	 0.25006852	 0.390	  0.629	  0.64	  0.01	  0.0550	  0.1030	  0.1200	  0.1440	  0.1790	 0.7838	 0.00803177	 0.0891	 0.01206872	 0.1354	 0.93452001	  0.25	  1.34	 0.0148	 0.9858	 0.0100	
m80807c2r3.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.2660	  2.20	 0.0100	  1.20	  1.28	 1.082	 0.95969810	 0.266	  0.943	  0.64	  0.01	  0.0290	  0.0410	  0.0440	  0.0480	  0.0530	 0.0009	 0.95048305	 0.0000	 0.96521134	 0.7998	 0.67038760	  1.20	  1.00	 0.2665	 0.0806	 0.0050	
